#       [nm]       bulge  elliptical          s0          sa          sb          sc         avg
     748.352 4.22127e-14 4.23527e-14 4.09212e-14 3.96055e-14 3.95831e-14 2.32250e-14 3.79834e-14
     748.571 4.21693e-14 4.23049e-14 4.11369e-14 3.95367e-14 3.96086e-14 2.55118e-14 3.83780e-14
     748.791 4.21260e-14 4.22770e-14 4.12225e-14 3.95153e-14 3.95614e-14 2.66068e-14 3.85515e-14
     749.011 4.20827e-14 4.22527e-14 4.12964e-14 3.94982e-14 3.95077e-14 2.76408e-14 3.87131e-14
     749.231 4.20393e-14 4.22943e-14 4.11467e-14 3.95627e-14 3.93287e-14 2.75222e-14 3.86490e-14
     749.451 4.19960e-14 4.23358e-14 4.09970e-14 3.96271e-14 3.91497e-14 2.74037e-14 3.85849e-14
     749.670 4.19526e-14 4.23898e-14 4.09812e-14 3.97408e-14 3.90495e-14 2.49366e-14 3.81751e-14
     749.890 4.19093e-14 4.24474e-14 4.10043e-14 3.98689e-14 3.89722e-14 2.17879e-14 3.76650e-14
     750.110 4.18659e-14 4.24800e-14 4.10727e-14 4.00136e-14 3.89217e-14 2.02762e-14 3.74383e-14
     750.330 4.18226e-14 4.24875e-14 4.11865e-14 4.01749e-14 3.88978e-14 2.04006e-14 3.74950e-14
     750.549 4.17792e-14 4.24901e-14 4.13667e-14 4.03089e-14 3.88507e-14 2.11372e-14 3.76555e-14
     750.769 4.17359e-14 4.24757e-14 4.17753e-14 4.03491e-14 3.87235e-14 2.39792e-14 3.81731e-14
     750.989 4.16925e-14 4.24614e-14 4.21841e-14 4.03892e-14 3.85964e-14 2.68221e-14 3.86909e-14
     751.209 4.16492e-14 4.24862e-14 4.26059e-14 4.04053e-14 3.84659e-14 2.49822e-14 3.84324e-14
     751.429 4.16058e-14 4.25130e-14 4.30284e-14 4.04201e-14 3.83352e-14 2.28959e-14 3.81331e-14
     751.648 4.15625e-14 4.25385e-14 4.30949e-14 4.03786e-14 3.83439e-14 2.44198e-14 3.83897e-14
     751.868 4.15192e-14 4.25633e-14 4.29901e-14 4.03100e-14 3.84195e-14 2.76814e-14 3.89139e-14
     752.088 4.14758e-14 4.25737e-14 4.29211e-14 4.02657e-14 3.84799e-14 3.01555e-14 3.93120e-14
     752.308 4.14325e-14 4.25623e-14 4.29058e-14 4.02580e-14 3.85175e-14 3.14493e-14 3.95209e-14
     752.527 4.13891e-14 4.25491e-14 4.29225e-14 4.02720e-14 3.85414e-14 3.21724e-14 3.96411e-14
     752.747 4.13458e-14 4.25227e-14 4.31635e-14 4.04386e-14 3.84698e-14 2.89020e-14 3.91404e-14
     752.967 4.13024e-14 4.24963e-14 4.34045e-14 4.06051e-14 3.83983e-14 2.56316e-14 3.86397e-14
     753.187 4.12591e-14 4.24614e-14 4.31852e-14 4.07083e-14 3.83765e-14 2.23731e-14 3.80606e-14
     753.407 4.12157e-14 4.24251e-14 4.28848e-14 4.08002e-14 3.83634e-14 1.91166e-14 3.74676e-14
     753.626 4.11724e-14 4.23887e-14 4.22144e-14 4.08412e-14 3.83902e-14 1.78899e-14 3.71495e-14
     753.846 4.11290e-14 4.23521e-14 4.12707e-14 4.08445e-14 3.84465e-14 1.81628e-14 3.70343e-14
     754.066 4.10857e-14 4.23037e-14 4.04746e-14 4.08527e-14 3.84865e-14 1.96847e-14 3.71480e-14
     754.286 4.10424e-14 4.22276e-14 4.00227e-14 4.08724e-14 3.84885e-14 2.41168e-14 3.77951e-14
     754.505 4.09990e-14 4.21513e-14 3.95772e-14 4.08923e-14 3.84898e-14 2.84387e-14 3.84247e-14
     754.725 4.09557e-14 4.20645e-14 3.93887e-14 4.09207e-14 3.84627e-14 2.84096e-14 3.83670e-14
     754.945 4.09123e-14 4.19777e-14 3.92002e-14 4.09491e-14 3.84357e-14 2.83806e-14 3.83093e-14
     755.165 4.08690e-14 4.19364e-14 3.90884e-14 4.10050e-14 3.83994e-14 2.83515e-14 3.82749e-14
     755.385 4.08256e-14 4.19102e-14 3.90022e-14 4.10701e-14 3.83601e-14 2.83224e-14 3.82484e-14
     755.604 4.07823e-14 4.18939e-14 3.89263e-14 4.11371e-14 3.83198e-14 2.82933e-14 3.82255e-14
     755.824 4.07389e-14 4.18885e-14 3.88620e-14 4.12062e-14 3.82785e-14 2.82643e-14 3.82064e-14
     756.044 4.06956e-14 4.18778e-14 3.88141e-14 4.12599e-14 3.82382e-14 2.82352e-14 3.81868e-14
     756.264 4.06522e-14 4.18463e-14 3.88323e-14 4.12517e-14 3.82020e-14 2.82061e-14 3.81651e-14
     756.484 4.06089e-14 4.18148e-14 3.88504e-14 4.12436e-14 3.81658e-14 2.81770e-14 3.81434e-14
     756.703 4.05655e-14 4.18137e-14 3.89500e-14 4.11449e-14 3.81289e-14 2.81480e-14 3.81251e-14
     756.923 4.05222e-14 4.18150e-14 3.90562e-14 4.10388e-14 3.80919e-14 2.81189e-14 3.81072e-14
     757.143 4.04788e-14 4.17215e-14 3.93625e-14 4.07102e-14 3.80530e-14 2.80898e-14 3.80693e-14
     757.363 4.04355e-14 4.15770e-14 3.97765e-14 4.02619e-14 3.80132e-14 2.80607e-14 3.80208e-14
     757.582 4.03921e-14 4.14222e-14 4.01177e-14 3.98644e-14 3.79816e-14 2.80316e-14 3.79683e-14
     757.802 4.03623e-14 4.12502e-14 4.03374e-14 3.95518e-14 3.79636e-14 2.80026e-14 3.79113e-14
     758.022 4.03890e-14 4.10891e-14 4.05291e-14 3.92588e-14 3.79489e-14 2.79735e-14 3.78647e-14
     758.242 4.04158e-14 4.10261e-14 4.04685e-14 3.91422e-14 3.79626e-14 2.79444e-14 3.78266e-14
     758.462 4.04426e-14 4.09631e-14 4.04078e-14 3.90255e-14 3.79763e-14 2.79153e-14 3.77884e-14
     758.681 4.04693e-14 4.09393e-14 4.03363e-14 3.89670e-14 3.79971e-14 2.78863e-14 3.77659e-14
     758.901 4.04961e-14 4.09237e-14 4.02625e-14 3.89208e-14 3.80193e-14 2.78572e-14 3.77466e-14
     759.121 4.05229e-14 4.08899e-14 4.01837e-14 3.89012e-14 3.80448e-14 2.78281e-14 3.77284e-14
     759.341 4.05497e-14 4.08412e-14 4.01009e-14 3.89034e-14 3.80730e-14 2.77990e-14 3.77112e-14
     759.560 4.05764e-14 4.07763e-14 4.00179e-14 3.88655e-14 3.80262e-14 2.77700e-14 3.76721e-14
     759.780 4.06032e-14 4.06690e-14 3.99349e-14 3.87220e-14 3.77821e-14 2.77409e-14 3.75753e-14
     760.000 4.06300e-14 4.05616e-14 3.98518e-14 3.85784e-14 3.75379e-14 2.77118e-14 3.74786e-14
     760.220 4.06567e-14 4.05363e-14 3.97688e-14 3.83926e-14 3.72147e-14 2.76827e-14 3.73753e-14
     760.440 4.06835e-14 4.05110e-14 3.96857e-14 3.82069e-14 3.68915e-14 2.76537e-14 3.72720e-14
     760.659 4.07103e-14 4.05371e-14 3.96000e-14 3.81488e-14 3.70541e-14 2.76246e-14 3.72791e-14
     760.879 4.07370e-14 4.05827e-14 3.95133e-14 3.81390e-14 3.74010e-14 2.75955e-14 3.73281e-14
     761.099 4.07638e-14 4.06209e-14 3.94325e-14 3.81432e-14 3.77203e-14 2.75664e-14 3.73745e-14
     761.319 4.07906e-14 4.06499e-14 3.93589e-14 3.81644e-14 3.80060e-14 2.75373e-14 3.74179e-14
     761.538 4.08173e-14 4.06637e-14 3.93006e-14 3.82113e-14 3.81847e-14 2.75083e-14 3.74477e-14
     761.758 4.08441e-14 4.06057e-14 3.93140e-14 3.83796e-14 3.78592e-14 2.74792e-14 3.74136e-14
     761.978 4.08709e-14 4.05476e-14 3.93275e-14 3.85480e-14 3.75336e-14 2.74501e-14 3.73796e-14
     762.198 4.08977e-14 4.04436e-14 3.93199e-14 3.86670e-14 3.73844e-14 2.74210e-14 3.73556e-14
     762.418 4.09244e-14 4.03346e-14 3.93100e-14 3.87805e-14 3.72547e-14 2.73920e-14 3.73327e-14
     762.637 4.09512e-14 4.03268e-14 3.92673e-14 3.88171e-14 3.74002e-14 2.73629e-14 3.73542e-14
     762.857 4.09780e-14 4.03797e-14 3.92048e-14 3.88075e-14 3.77107e-14 2.73338e-14 3.74024e-14
     763.077 4.10047e-14 4.04261e-14 3.91540e-14 3.87673e-14 3.79556e-14 2.73047e-14 3.74354e-14
     763.297 4.10315e-14 4.04605e-14 3.91250e-14 3.86703e-14 3.80788e-14 2.72757e-14 3.74403e-14
     763.516 4.10583e-14 4.04899e-14 3.90987e-14 3.85663e-14 3.81868e-14 2.72466e-14 3.74411e-14
     763.736 4.10850e-14 4.04585e-14 3.91058e-14 3.83750e-14 3.81080e-14 2.72175e-14 3.73916e-14
     763.956 4.11118e-14 4.04271e-14 3.91128e-14 3.81836e-14 3.80293e-14 2.71884e-14 3.73422e-14
     764.176 4.11386e-14 4.03142e-14 3.90289e-14 3.79604e-14 3.78953e-14 2.71594e-14 3.72495e-14
     764.396 4.11654e-14 4.01809e-14 3.89223e-14 3.77291e-14 3.77476e-14 2.71303e-14 3.71459e-14
     764.615 4.11921e-14 3.99999e-14 3.87838e-14 3.74867e-14 3.75806e-14 2.71012e-14 3.70241e-14
     764.835 4.12189e-14 3.97759e-14 3.86164e-14 3.72341e-14 3.73961e-14 2.70721e-14 3.68856e-14
     765.055 4.12457e-14 3.95384e-14 3.84346e-14 3.70016e-14 3.72071e-14 2.70431e-14 3.67451e-14
     765.275 4.12724e-14 3.92607e-14 3.82095e-14 3.68289e-14 3.70043e-14 2.70140e-14 3.65983e-14
     765.495 4.12992e-14 3.89828e-14 3.79844e-14 3.66562e-14 3.68015e-14 2.69849e-14 3.64515e-14
     765.714 4.13260e-14 3.87101e-14 3.77472e-14 3.65007e-14 3.65949e-14 2.69558e-14 3.63058e-14
     765.934 4.13527e-14 3.84376e-14 3.75097e-14 3.63456e-14 3.63883e-14 2.69268e-14 3.61601e-14
     766.154 4.13795e-14 3.82711e-14 3.73658e-14 3.64409e-14 3.62279e-14 2.68977e-14 3.60971e-14
     766.374 4.14063e-14 3.81502e-14 3.72620e-14 3.66434e-14 3.60873e-14 2.68686e-14 3.60696e-14
     766.593 4.14331e-14 3.80833e-14 3.71800e-14 3.68401e-14 3.59624e-14 2.68395e-14 3.60564e-14
     766.813 4.14598e-14 3.80893e-14 3.71274e-14 3.70289e-14 3.58586e-14 2.68104e-14 3.60624e-14
     767.033 4.14866e-14 3.81258e-14 3.71164e-14 3.72024e-14 3.57849e-14 2.67814e-14 3.60829e-14
     767.253 4.15134e-14 3.83352e-14 3.73401e-14 3.72891e-14 3.58815e-14 2.67523e-14 3.61852e-14
     767.473 4.15401e-14 3.85445e-14 3.75638e-14 3.73758e-14 3.59780e-14 2.67232e-14 3.62876e-14
     767.692 4.15669e-14 3.86392e-14 3.77398e-14 3.74207e-14 3.61082e-14 2.66941e-14 3.63615e-14
     767.912 4.15937e-14 3.87176e-14 3.79089e-14 3.74597e-14 3.62432e-14 2.66651e-14 3.64314e-14
     768.132 4.16204e-14 3.87346e-14 3.80063e-14 3.74360e-14 3.64289e-14 2.66360e-14 3.64770e-14
     768.352 4.16472e-14 3.87107e-14 3.80559e-14 3.73706e-14 3.66483e-14 2.66109e-14 3.65073e-14
     768.571 4.16740e-14 3.87033e-14 3.80788e-14 3.73116e-14 3.67786e-14 2.66094e-14 3.65259e-14
     768.791 4.17007e-14 3.87301e-14 3.80462e-14 3.72662e-14 3.67240e-14 2.66079e-14 3.65125e-14
     769.011 4.17275e-14 3.87531e-14 3.80091e-14 3.72218e-14 3.66543e-14 2.66064e-14 3.64954e-14
     769.231 4.17543e-14 3.87039e-14 3.78850e-14 3.71986e-14 3.62952e-14 2.66049e-14 3.64070e-14
     769.451 4.17811e-14 3.86547e-14 3.77610e-14 3.71754e-14 3.59362e-14 2.66034e-14 3.63186e-14
     769.670 4.18078e-14 3.86056e-14 3.76667e-14 3.71427e-14 3.58788e-14 2.66020e-14 3.62839e-14
     769.890 4.18346e-14 3.85567e-14 3.75811e-14 3.71072e-14 3.59090e-14 2.66005e-14 3.62648e-14
     770.110 4.18614e-14 3.85180e-14 3.75067e-14 3.70681e-14 3.60527e-14 2.65990e-14 3.62676e-14
     770.330 4.18881e-14 3.84895e-14 3.74435e-14 3.70254e-14 3.63099e-14 2.65975e-14 3.62923e-14
     770.549 4.19149e-14 3.84689e-14 3.73809e-14 3.69862e-14 3.65346e-14 2.65960e-14 3.63136e-14
     770.769 4.19417e-14 3.84753e-14 3.73206e-14 3.69590e-14 3.66475e-14 2.65945e-14 3.63231e-14
     770.989 4.19684e-14 3.84818e-14 3.72603e-14 3.69318e-14 3.67604e-14 2.65930e-14 3.63326e-14
     771.209 4.19952e-14 3.84989e-14 3.72008e-14 3.69086e-14 3.68361e-14 2.65915e-14 3.63385e-14
     771.429 4.20220e-14 3.85166e-14 3.71412e-14 3.68857e-14 3.69099e-14 2.65900e-14 3.63442e-14
     771.648 4.20488e-14 3.85665e-14 3.72346e-14 3.70309e-14 3.68502e-14 2.65886e-14 3.63866e-14
     771.868 4.20755e-14 3.86317e-14 3.74016e-14 3.72570e-14 3.67261e-14 2.65871e-14 3.64465e-14
     772.088 4.20846e-14 3.87274e-14 3.75716e-14 3.74805e-14 3.66124e-14 2.65856e-14 3.65103e-14
     772.308 4.20542e-14 3.88687e-14 3.77459e-14 3.77000e-14 3.65141e-14 2.65841e-14 3.65778e-14
     772.527 4.20239e-14 3.90067e-14 3.79115e-14 3.78917e-14 3.64635e-14 2.65826e-14 3.66467e-14
     772.747 4.19935e-14 3.91220e-14 3.80162e-14 3.78887e-14 3.67471e-14 2.65811e-14 3.67248e-14
     772.967 4.19631e-14 3.92372e-14 3.81209e-14 3.78857e-14 3.70306e-14 2.65796e-14 3.68029e-14
     773.187 4.19327e-14 3.93788e-14 3.82014e-14 3.78483e-14 3.72504e-14 2.65781e-14 3.68650e-14
     773.407 4.19023e-14 3.95251e-14 3.82776e-14 3.78048e-14 3.74590e-14 2.65767e-14 3.69242e-14
     773.626 4.18719e-14 3.95743e-14 3.83021e-14 3.76876e-14 3.75318e-14 2.65752e-14 3.69238e-14
     773.846 4.18415e-14 3.95517e-14 3.82884e-14 3.75159e-14 3.75043e-14 2.65737e-14 3.68793e-14
     774.066 4.18111e-14 3.94957e-14 3.82620e-14 3.73797e-14 3.74518e-14 2.65722e-14 3.68287e-14
     774.286 4.17808e-14 3.93613e-14 3.82059e-14 3.73263e-14 3.73407e-14 2.65707e-14 3.67643e-14
     774.505 4.17504e-14 3.92282e-14 3.81481e-14 3.72775e-14 3.72263e-14 2.65692e-14 3.67000e-14
     774.725 4.17200e-14 3.91445e-14 3.80250e-14 3.74110e-14 3.69829e-14 2.65677e-14 3.66419e-14
     774.945 4.16896e-14 3.90608e-14 3.79020e-14 3.75445e-14 3.67395e-14 2.65662e-14 3.65838e-14
     775.165 4.16592e-14 3.90858e-14 3.78969e-14 3.76634e-14 3.66869e-14 2.65647e-14 3.65928e-14
     775.385 4.16288e-14 3.91469e-14 3.79313e-14 3.77773e-14 3.66978e-14 2.65633e-14 3.66242e-14
     775.604 4.15984e-14 3.92266e-14 3.80318e-14 3.78830e-14 3.68156e-14 2.65618e-14 3.66862e-14
     775.824 4.15680e-14 3.93268e-14 3.82055e-14 3.79796e-14 3.70515e-14 2.65603e-14 3.67820e-14
     776.044 4.15376e-14 3.94191e-14 3.83736e-14 3.80553e-14 3.72498e-14 2.65588e-14 3.68657e-14
     776.264 4.15073e-14 3.94794e-14 3.85196e-14 3.80477e-14 3.72979e-14 2.65573e-14 3.69015e-14
     776.484 4.14769e-14 3.95398e-14 3.86656e-14 3.80402e-14 3.73460e-14 2.65558e-14 3.69374e-14
     776.703 4.14465e-14 3.96440e-14 3.87991e-14 3.79860e-14 3.73100e-14 2.65543e-14 3.69566e-14
     776.923 4.14161e-14 3.97518e-14 3.89316e-14 3.79281e-14 3.72671e-14 2.65528e-14 3.69746e-14
     777.143 4.13857e-14 3.98336e-14 3.89069e-14 3.78715e-14 3.73512e-14 2.65513e-14 3.69834e-14
     777.363 4.13553e-14 3.99013e-14 3.87975e-14 3.78158e-14 3.75037e-14 2.65499e-14 3.69872e-14
     777.582 4.13249e-14 3.99042e-14 3.86672e-14 3.77602e-14 3.76729e-14 2.65484e-14 3.69796e-14
     777.802 4.12945e-14 3.97987e-14 3.85023e-14 3.77050e-14 3.78701e-14 2.65469e-14 3.69529e-14
     778.022 4.12642e-14 3.96859e-14 3.83533e-14 3.76528e-14 3.80188e-14 2.65454e-14 3.69201e-14
     778.242 4.12338e-14 3.95064e-14 3.83476e-14 3.76283e-14 3.77304e-14 2.65439e-14 3.68317e-14
     778.462 4.12034e-14 3.93268e-14 3.83418e-14 3.76038e-14 3.74420e-14 2.65424e-14 3.67434e-14
     778.681 4.11730e-14 3.94114e-14 3.83471e-14 3.75840e-14 3.71695e-14 2.65409e-14 3.67043e-14
     778.901 4.11426e-14 3.95520e-14 3.83548e-14 3.75652e-14 3.69005e-14 2.65394e-14 3.66758e-14
     779.121 4.11122e-14 3.96587e-14 3.83926e-14 3.75706e-14 3.68874e-14 2.65379e-14 3.66932e-14
     779.341 4.10818e-14 3.97378e-14 3.84552e-14 3.75956e-14 3.70835e-14 2.65365e-14 3.67484e-14
     779.560 4.10514e-14 3.97939e-14 3.85185e-14 3.76326e-14 3.72739e-14 2.65350e-14 3.68009e-14
     779.780 4.10211e-14 3.97894e-14 3.85834e-14 3.77011e-14 3.74490e-14 2.65335e-14 3.68462e-14
     780.000 4.09907e-14 3.97849e-14 3.86484e-14 3.77696e-14 3.76241e-14 2.65320e-14 3.68916e-14
     780.220 4.09603e-14 3.98644e-14 3.87219e-14 3.79925e-14 3.77252e-14 2.65305e-14 3.69658e-14
     780.440 4.09299e-14 3.99439e-14 3.87954e-14 3.82153e-14 3.78262e-14 2.65290e-14 3.70399e-14
     780.659 4.08995e-14 4.00421e-14 3.88671e-14 3.83889e-14 3.79075e-14 2.65275e-14 3.71054e-14
     780.879 4.08691e-14 4.01475e-14 3.89381e-14 3.85437e-14 3.79813e-14 2.65260e-14 3.71676e-14
     781.099 4.08387e-14 4.02279e-14 3.90070e-14 3.86420e-14 3.80325e-14 2.65246e-14 3.72121e-14
     781.319 4.08083e-14 4.02777e-14 3.90735e-14 3.86712e-14 3.80562e-14 2.65231e-14 3.72350e-14
     781.538 4.07780e-14 4.03258e-14 3.91300e-14 3.86845e-14 3.80768e-14 2.65216e-14 3.72528e-14
     781.758 4.07476e-14 4.03656e-14 3.91399e-14 3.86229e-14 3.80830e-14 2.65201e-14 3.72465e-14
     781.978 4.07172e-14 4.04054e-14 3.91497e-14 3.85613e-14 3.80892e-14 2.65186e-14 3.72402e-14
     782.198 4.06868e-14 4.03410e-14 3.91044e-14 3.84111e-14 3.80784e-14 2.65092e-14 3.71885e-14
     782.418 4.06564e-14 4.02651e-14 3.90530e-14 3.82510e-14 3.80658e-14 2.64779e-14 3.71282e-14
     782.637 4.06260e-14 4.01123e-14 3.89520e-14 3.81119e-14 3.79919e-14 2.64465e-14 3.70401e-14
     782.857 4.05956e-14 3.99134e-14 3.88214e-14 3.79855e-14 3.78813e-14 2.64151e-14 3.69354e-14
     783.077 4.05652e-14 3.97471e-14 3.86728e-14 3.78666e-14 3.77484e-14 2.63837e-14 3.68307e-14
     783.297 4.05348e-14 3.96411e-14 3.84909e-14 3.77620e-14 3.75744e-14 2.63524e-14 3.67259e-14
     783.516 4.05045e-14 3.95433e-14 3.83226e-14 3.76663e-14 3.74021e-14 2.63210e-14 3.66266e-14
     783.736 4.04741e-14 3.95464e-14 3.83220e-14 3.76826e-14 3.72509e-14 2.62896e-14 3.65943e-14
     783.956 4.04437e-14 3.95495e-14 3.83214e-14 3.76988e-14 3.70998e-14 2.62582e-14 3.65619e-14
     784.176 4.04133e-14 3.95691e-14 3.83743e-14 3.77508e-14 3.69556e-14 2.62269e-14 3.65483e-14
     784.396 4.03829e-14 3.95929e-14 3.84405e-14 3.78116e-14 3.68132e-14 2.61955e-14 3.65394e-14
     784.615 4.03525e-14 3.96317e-14 3.84868e-14 3.78525e-14 3.67851e-14 2.61641e-14 3.65455e-14
     784.835 4.03221e-14 3.96842e-14 3.85150e-14 3.78753e-14 3.68606e-14 2.61327e-14 3.65650e-14
     785.055 4.02917e-14 3.97381e-14 3.85415e-14 3.78965e-14 3.69455e-14 2.61014e-14 3.65858e-14
     785.275 4.02614e-14 3.97966e-14 3.85630e-14 3.79127e-14 3.70585e-14 2.60700e-14 3.66104e-14
     785.495 4.02310e-14 3.98550e-14 3.85846e-14 3.79290e-14 3.71715e-14 2.60386e-14 3.66349e-14
     785.714 4.02006e-14 3.99258e-14 3.86580e-14 3.78781e-14 3.72569e-14 2.60072e-14 3.66544e-14
     785.934 4.01702e-14 3.99970e-14 3.87328e-14 3.78255e-14 3.73416e-14 2.59759e-14 3.66738e-14
     786.154 4.01398e-14 4.00431e-14 3.87953e-14 3.77691e-14 3.74233e-14 2.59445e-14 3.66858e-14
     786.374 4.01208e-14 4.00785e-14 3.88525e-14 3.77111e-14 3.75037e-14 2.59131e-14 3.66966e-14
     786.593 4.01173e-14 4.00458e-14 3.88289e-14 3.76380e-14 3.75694e-14 2.58817e-14 3.66802e-14
     786.813 4.01137e-14 3.99210e-14 3.86960e-14 3.75446e-14 3.76151e-14 2.58504e-14 3.66235e-14
     787.033 4.01102e-14 3.97801e-14 3.85675e-14 3.74566e-14 3.76564e-14 2.58190e-14 3.65650e-14
     787.253 4.01066e-14 3.95470e-14 3.84638e-14 3.73988e-14 3.76726e-14 2.57876e-14 3.64961e-14
     787.473 4.01031e-14 3.93140e-14 3.83600e-14 3.73410e-14 3.76888e-14 2.57562e-14 3.64272e-14
     787.692 4.00995e-14 3.93110e-14 3.83544e-14 3.74033e-14 3.76048e-14 2.57249e-14 3.64163e-14
     787.912 4.00960e-14 3.93408e-14 3.83628e-14 3.74827e-14 3.75065e-14 2.56935e-14 3.64137e-14
     788.132 4.00924e-14 3.93224e-14 3.83551e-14 3.75205e-14 3.73808e-14 2.56621e-14 3.63889e-14
     788.352 4.00889e-14 3.92719e-14 3.83366e-14 3.75304e-14 3.72368e-14 2.56307e-14 3.63492e-14
     788.571 4.00853e-14 3.92196e-14 3.82994e-14 3.74921e-14 3.70610e-14 2.55993e-14 3.62928e-14
     788.791 4.00818e-14 3.91638e-14 3.82235e-14 3.73539e-14 3.68193e-14 2.55680e-14 3.62017e-14
     789.011 4.00782e-14 3.91087e-14 3.81470e-14 3.72165e-14 3.65859e-14 2.55366e-14 3.61122e-14
     789.231 4.00747e-14 3.90694e-14 3.80584e-14 3.70951e-14 3.65126e-14 2.55052e-14 3.60526e-14
     789.451 4.00711e-14 3.90301e-14 3.79699e-14 3.69736e-14 3.64393e-14 2.54739e-14 3.59930e-14
     789.670 4.00676e-14 3.89734e-14 3.78684e-14 3.68694e-14 3.65389e-14 2.54425e-14 3.59600e-14
     789.890 4.00640e-14 3.89115e-14 3.77632e-14 3.67701e-14 3.66886e-14 2.54111e-14 3.59348e-14
     790.110 4.00605e-14 3.88155e-14 3.76696e-14 3.66699e-14 3.67745e-14 2.53797e-14 3.58949e-14
     790.330 4.00569e-14 3.86853e-14 3.75877e-14 3.65686e-14 3.67964e-14 2.53483e-14 3.58406e-14
     790.549 4.00534e-14 3.85474e-14 3.75103e-14 3.64671e-14 3.67937e-14 2.53170e-14 3.57815e-14
     790.769 4.00498e-14 3.83822e-14 3.74483e-14 3.63641e-14 3.67062e-14 2.52856e-14 3.57061e-14
     790.989 4.00463e-14 3.82171e-14 3.73863e-14 3.62612e-14 3.66188e-14 2.52542e-14 3.56306e-14
     791.209 4.00427e-14 3.81288e-14 3.72818e-14 3.61874e-14 3.64482e-14 2.52228e-14 3.55520e-14
     791.429 4.00392e-14 3.80446e-14 3.71751e-14 3.61151e-14 3.62732e-14 2.51915e-14 3.54731e-14
     791.648 4.00356e-14 3.79428e-14 3.70518e-14 3.60542e-14 3.60659e-14 2.51601e-14 3.53851e-14
     791.868 4.00321e-14 3.78326e-14 3.69207e-14 3.59988e-14 3.58431e-14 2.51287e-14 3.52927e-14
     792.088 4.00285e-14 3.77686e-14 3.68158e-14 3.59280e-14 3.57505e-14 2.50973e-14 3.52314e-14
     792.308 4.00250e-14 3.77738e-14 3.67502e-14 3.58340e-14 3.58531e-14 2.50660e-14 3.52170e-14
     792.527 4.00214e-14 3.77883e-14 3.66874e-14 3.57385e-14 3.59694e-14 2.50346e-14 3.52066e-14
     792.747 4.00179e-14 3.78681e-14 3.66439e-14 3.56317e-14 3.61812e-14 2.50032e-14 3.52243e-14
     792.967 4.00143e-14 3.79478e-14 3.66004e-14 3.55249e-14 3.63929e-14 2.49718e-14 3.52420e-14
     793.187 4.00108e-14 3.79140e-14 3.64954e-14 3.54615e-14 3.62272e-14 2.49405e-14 3.51749e-14
     793.407 4.00072e-14 3.78601e-14 3.63795e-14 3.54058e-14 3.59948e-14 2.49091e-14 3.50928e-14
     793.626 4.00037e-14 3.78954e-14 3.62564e-14 3.53552e-14 3.57178e-14 2.48777e-14 3.50177e-14
     793.846 4.00001e-14 3.79967e-14 3.61279e-14 3.53084e-14 3.54078e-14 2.48463e-14 3.49479e-14
     794.066 3.99966e-14 3.80666e-14 3.60707e-14 3.53607e-14 3.52533e-14 2.48150e-14 3.49271e-14
     794.286 3.99930e-14 3.80635e-14 3.61794e-14 3.56440e-14 3.54614e-14 2.47836e-14 3.50208e-14
     794.505 3.99895e-14 3.80632e-14 3.62887e-14 3.59275e-14 3.56699e-14 2.47522e-14 3.51152e-14
     794.725 3.99859e-14 3.81718e-14 3.64167e-14 3.62200e-14 3.58921e-14 2.47208e-14 3.52346e-14
     794.945 3.99824e-14 3.82804e-14 3.65448e-14 3.65124e-14 3.61144e-14 2.46895e-14 3.53540e-14
     795.165 3.99788e-14 3.84543e-14 3.67771e-14 3.66881e-14 3.61465e-14 2.46581e-14 3.54505e-14
     795.385 3.99753e-14 3.86499e-14 3.70441e-14 3.68250e-14 3.61151e-14 2.46267e-14 3.55393e-14
     795.604 3.99717e-14 3.88250e-14 3.72995e-14 3.69495e-14 3.61056e-14 2.45953e-14 3.56245e-14
     795.824 3.99682e-14 3.89773e-14 3.75423e-14 3.70605e-14 3.61203e-14 2.45640e-14 3.57054e-14
     796.044 3.99646e-14 3.91393e-14 3.77557e-14 3.71401e-14 3.61911e-14 2.45506e-14 3.57902e-14
     796.264 3.99611e-14 3.93397e-14 3.78523e-14 3.70947e-14 3.64861e-14 2.45663e-14 3.58834e-14
     796.484 3.99575e-14 3.95402e-14 3.79489e-14 3.70492e-14 3.67812e-14 2.45820e-14 3.59765e-14
     796.703 3.99540e-14 3.96871e-14 3.80143e-14 3.70471e-14 3.69886e-14 2.45977e-14 3.60481e-14
     796.923 3.99504e-14 3.98298e-14 3.80772e-14 3.70485e-14 3.71890e-14 2.46134e-14 3.61180e-14
     797.143 3.99469e-14 3.98906e-14 3.80688e-14 3.71493e-14 3.71887e-14 2.46291e-14 3.61456e-14
     797.363 3.99433e-14 3.99073e-14 3.80220e-14 3.73037e-14 3.70803e-14 2.46448e-14 3.61502e-14
     797.582 3.99398e-14 3.98999e-14 3.79851e-14 3.74447e-14 3.69883e-14 2.46605e-14 3.61530e-14
     797.802 3.99362e-14 3.98521e-14 3.79649e-14 3.75636e-14 3.69235e-14 2.46762e-14 3.61527e-14
     798.022 3.99327e-14 3.98071e-14 3.79502e-14 3.76750e-14 3.68677e-14 2.46919e-14 3.61541e-14
     798.242 3.99291e-14 3.97876e-14 3.79853e-14 3.77203e-14 3.68932e-14 2.47076e-14 3.61705e-14
     798.462 3.99256e-14 3.97681e-14 3.80204e-14 3.77656e-14 3.69187e-14 2.47233e-14 3.61869e-14
